mutant,3207.5
defect,656.5
phenotype,351.5
normal,233.5
defective,204.5
exhibit,178.5
rescue,151.5
abnormal,127.5
double,111.5
display,99.5
morphology,87.5
alteration,50.5
abnormality,50.5
fail,44.5
morphological,43.5
independent,25.5
common,22.5
behavioral,22.5
partially,19.5
show,17.5
proper,16.5
express,15.5
null,15.5
activity,14.5
t,14.5
function,12.5
genetically,11.5
correlate,11.5
emb,11.5
processing,10.5
require,9.5
isolate,9.5
base,9.5
consistent,9.5
coli,9.5
postembryonic,9.5
25c,9.5
essential,8.5
test,8.5
indicate,8.5
report,8.5
characterization,8.5
nearly,8.5
view,8.5
viable,8.5
include,7.5
experiment,7.5
morphogenesis,7.5
reduction,7.5
severe,7.5
green,7.5
reverse,7.5
resistant,7.5
fully,7.5
penetrant,7.5
permissive,7.5
cell,6.5
involve,6.5
effect,6.5
complex,6.5
affect,6.5
define,6.5
develop,6.5
cause,6.5
lack,6.5
due,6.5
release,6.5
strongly,6.5
eliminate,6.5
appearance,6.5
finally,6.5
plan,6.5
ultraviolet,6.5
study,5.5
investigate,5.5
mean,5.5
technique,5.5
point,5.5
apparent,5.5
subset,5.5
drug,5.5
treatment,5.5
intestine,5.5
apparently,5.5
distal,5.5
largely,5.5
determinant,5.5
help,5.5
select,5.5
tag,5.5
motility,5.5
constitutively,5.5
panagrellus,5.5
video,5.5
deficit,5.5
protein,4.5
caenorhabditis,4.5
similar,4.5
important,4.5
distinct,4.5
difference,4.5
screen,4.5
remain,4.5
posterior,4.5
length,4.5
action,4.5
loss,4.5
link,4.5
ventral,4.5
describe,4.5
negative,4.5
addition,4.5
iii,4.5
observation,4.5
amount,4.5
partial,4.5
distribute,4.5
network,4.5
tip,4.5
manner,4.5
numerous,4.5
l1,4.5
selective,4.5
combine,4.5
side,4.5
delay,4.5
modify,4.5
zygote,4.5
exit,4.5
mother,4.5
rely,4.5
valuable,4.5
mutants,4.5
gonadogenesis,4.5
elucidation,4.5
elongate,4.5
ask,4.5
condense,4.5
enteric,4.5
56,4.5
control,3.5
family,3.5
system,3.5
chromosome,3.5
type,3.5
map,3.5
hermaphrodite,3.5
lineage,3.5
small,3.5
induce,3.5
reduce,3.5
method,3.5
biological,3.5
inhibit,3.5
neuronal,3.5
interact,3.5
alter,3.5
establish,3.5
regulator,3.5
cytoplasmic,3.5
additional,3.5
obtain,3.5
mouse,3.5
implicate,3.5
sensitivity,3.5
short,3.5
marker,3.5
transmembrane,3.5
order,3.5
depend,3.5
reveals,3.5
reproduction,3.5
contact,3.5
catalytic,3.5
see,3.5
11,3.5
contraction,3.5
think,3.5
neurotransmitter,3.5
make,3.5
16,3.5
previous,3.5
evolve,3.5
axonal,3.5
rise,3.5
sterile,3.5
seam,3.5
introduce,3.5
potent,3.5
divergent,3.5
biosynthesis,3.5
toxin,3.5
elucidate,3.5
discrete,3.5
significance,3.5
connect,3.5
fecundity,3.5
visualize,3.5
learn,3.5
irradiation,3.5
interrupt,3.5
partner,3.5
dissection,3.5
limited,3.5
egf,3.5
