synaptic,296.5
motor,261.5
neuron,238.5
transport,192.5
vesicle,185.5
neuronal,178.5
release,147.5
movement,98.5
neurotransmitter,97.5
gaba,96.5
nervous,86.5
transporter,86.5
presynaptic,73.5
locomotion,64.5
synapsis,57.5
system,51.5
transmission,48.5
regulate,47.5
va,45.5
syntaxin,45.5
function,43.5
neuromuscular,43.5
implicate,41.5
kinesin,36.5
vesicular,34.5
move,32.5
ift,32.5
input,31.5
define,30.5
involve,28.5
acetylcholine,28.5
gabaergic,27.5
retrograde,27.5
pattern,26.5
connection,26.5
dynein,25.5
zone,23.5
defect,22.5
reduce,22.5
junction,22.5
neurones,22.5
dd,22.5
propose,21.5
suggest,19.5
common,19.5
protein,18.5
terminal,18.5
specificity,18.5
cord,18.5
locomotory,18.5
connectivity,18.5
facilitate,17.5
postsynaptic,17.5
synapse,17.5
anterograde,17.5
cholinergic,16.5
inhibitory,15.5
unknown,15.5
vd,15.5
kinesins,15.5
important,14.5
localize,14.5
morphology,14.5
bundle,14.5
localization,13.5
defective,13.5
cluster,13.5
describe,13.5
maintenance,13.5
neurotransmission,13.5
mn,13.5
animal,12.5
process,12.5
alter,12.5
general,12.5
cilium,12.5
excitatory,12.5
exocytosis,12.5
mutant,11.5
identify,11.5
class,11.5
characterize,11.5
location,11.5
show,10.5
accumulate,10.5
cargo,10.5
synaptotagmin,10.5
require,9.5
characteristic,9.5
sufficient,9.5
head,9.5
terminus,9.5
rat,9.5
stimulate,9.5
drive,9.5
record,9.5
shorter,9.5
arrange,9.5
endocytic,9.5
nucleoside,9.5
effect,8.5
interaction,8.5
member,8.5
large,8.5
fail,8.5
rapid,8.5
arise,8.5
subject,8.5
velocity,8.5
spike,8.5
developmental,7.5
bind,7.5
distribution,7.5
behavioral,7.5
key,7.5
confirm,7.5
contact,7.5
case,7.5
overexpression,7.5
run,7.5
concentrate,7.5
global,7.5
vb,7.5
monomeric,7.5
mechanism,6.5
form,6.5
number,6.5
hermaphrodite,6.5
exhibit,6.5
low,6.5
cause,6.5
lack,6.5
disrupt,6.5
synthesis,6.5
transduction,6.5
inhibitor,6.5
eukaryotic,6.5
observation,6.5
eliminate,6.5
think,6.5
synthesize,6.5
content,6.5
intact,6.5
reside,6.5
morphologically,6.5
motoneuron,6.5
finally,6.5
confine,6.5
dynamin,6.5
innervate,6.5
synaptobrevin,6.5
caenorhabditis,5.5
mutation,5.5
observe,5.5
functional,5.5
determine,5.5
isolate,5.5
precursor,5.5
interference,5.5
activation,5.5
report,5.5
vivo,5.5
remain,5.5
mouse,5.5
abnormal,5.5
genetically,5.5
physiological,5.5
alteration,5.5
understand,5.5
phosphatase,5.5
subsequent,5.5
account,5.5
possibly,5.5
section,5.5
take,5.5
activator,5.5
hypomorphic,5.5
unexpected,5.5
motion,5.5
output,5.5
aldicarb,5.5
camkii,5.5
gene,4.5
elegans,4.5
genetic,4.5
control,4.5
conserve,4.5
specific,4.5
complex,4.5
type,4.5
body,4.5
small,4.5
sensory,4.5
biological,4.5
inhibit,4.5
behavior,4.5
active,4.5
call,4.5
condition,4.5
carry,4.5
specifically,4.5
fluorescent,4.5
enhance,4.5
insight,4.5
metabolic,4.5
recent,4.5
stain,4.5
free,4.5
nature,4.5
modulate,4.5
raise,4.5
particle,4.5
18,4.5
14,4.5
behaviour,4.5
energy,4.5
translocation,4.5
inactivate,4.5
emerge,4.5
slightly,4.5
impair,4.5
determining,4.5
unable,4.5
fecundity,4.5
reproducible,4.5
partner,4.5
unidentified,4.5
exploit,4.5
altered,4.5
302,4.5
tau,4.5
coat,4.5
stably,4.5
lineal,4.5
dimeric,4.5
study,3.5
result,3.5
dna,3.5
adult,3.5
lead,3.5
locus,3.5
interact,3.5
nucleus,3.5
consistent,3.5
feature,3.5
loss,3.5
homolog,3.5
range,3.5
simple,3.5
critical,3.5
contribute,3.5
research,3.5
separate,3.5
postembryonic,3.5
proliferation,3.5
perform,3.5
period,3.5
drug,3.5
cod,3.5
calcium,3.5
sister,3.5
isolation,3.5
hypothesis,3.5
widely,3.5
rapidly,3.5
mature,3.5
prove,3.5
differential,3.5
reflect,3.5
evolve,3.5
repression,3.5
overlap,3.5
fold,3.5
assemble,3.5
clear,3.5
add,3.5
center,3.5
subfamily,3.5
uptake,3.5
spectrum,3.5
immediately,3.5
treat,3.5
dramatic,3.5
amphid,3.5
identifying,3.5
cuticular,3.5
message,3.5
effectively,3.5
code,3.5
conversion,3.5
receive,3.5
deficient,3.5
