class,414.5
elegans,275.5
produce,136.5
drug,122.5
acetylcholine,118.5
block,96.5
resistance,89.5
isolate,73.5
report,73.5
form,66.5
suggest,58.5
anthelmintic,55.5
action,51.5
nicotinic,50.5
investigate,48.5
acetylcholinesterase,46.5
caenorhabditis,45.5
demonstrate,44.5
likely,43.5
agonist,43.5
levamisole,42.5
cholinergic,41.5
lack,38.5
resistant,38.5
nematode,31.5
ache,31.5
addition,30.5
absence,26.5
molecular,25.5
base,25.5
functional,24.5
ach,23.5
inhibitor,22.5
experiment,21.5
locus,21.5
antagonist,21.5
result,20.5
intermediate,20.5
pharmacological,20.5
muscarinic,20.5
feature,18.5
specifically,18.5
directly,18.5
examine,17.5
additional,17.5
partial,17.5
50,16.5
effective,16.5
appear,15.5
data,15.5
discovery,15.5
uncoordinated,15.5
specie,14.5
prove,14.5
posse,14.5
similar,13.5
mammalian,13.5
single,13.5
major,13.5
central,13.5
100,13.5
antagonize,13.5
determine,12.5
multiple,12.5
presence,12.5
range,12.5
period,12.5
show,11.5
high,11.5
reduction,11.5
unknown,11.5
nicotine,11.5
mutation,10.5
control,10.5
generate,10.5
homologous,10.5
property,10.5
critical,10.5
begin,10.5
resemble,10.5
reverse,10.5
specific,9.5
distinct,9.5
change,9.5
abnormal,9.5
confer,9.5
typical,9.5
mutagenesis,9.5
analysis,8.5
region,8.5
highly,8.5
test,8.5
information,8.5
relative,8.5
technique,8.5
respond,8.5
superfamily,8.5
polarization,8.5
hypersensitivity,8.5
process,7.5
site,7.5
previously,7.5
identical,7.5
isoforms,7.5
maintain,7.5
recently,7.5
see,7.5
permit,7.5
place,7.5
failure,7.5
application,7.5
extremely,7.5
ganglion,7.5
level,6.5
growth,6.5
response,6.5
essential,6.5
member,6.5
vertebrate,6.5
exhibit,6.5
cause,6.5
putative,6.5
loss,6.5
influence,6.5
biochemical,6.5
terminal,6.5
grow,6.5
variation,6.5
affinity,6.5
previous,6.5
bear,6.5
paper,6.5
brain,6.5
14,6.5
delay,6.5
toxin,6.5
