dna,1110.5
deletion,259.5
clone,230.5
fragment,213.5
method,121.5
probe,115.5
hybridization,113.5
genomic,109.5
isolate,108.5
base,108.5
detect,98.5
repair,73.5
determine,66.5
restriction,64.5
length,61.5
pcr,55.5
array,51.5
replication,48.5
caenorhabditis,43.5
plasmid,40.5
situ,37.5
closely,34.5
damage,34.5
reaction,32.5
checkpoint,30.5
primer,30.5
transform,29.5
extrachromosomal,29.5
carry,28.5
related,27.5
vector,26.5
technique,25.5
find,24.5
repetitive,23.5
telomere,22.5
order,21.5
amplification,20.5
library,19.5
elegans,18.5
vivo,18.5
topoisomerase,17.5
hybridize,16.5
part,15.5
obtain,15.5
partial,15.5
standard,15.5
individual,14.5
represent,14.5
polymerase,14.5
combine,14.5
40,14.5
mutagenesis,14.5
describe,13.5
widely,13.5
segment,13.5
chain,12.5
endonuclease,12.5
develop,11.5
organization,11.5
chromosomal,11.5
need,11.5
application,11.5
indicate,10.5
progeny,10.5
injection,10.5
molecule,9.5
ii,9.5
ability,9.5
metazoan,9.5
subsequent,9.5
lambda,9.5
yac,9.5
require,8.5
major,8.5
size,8.5
screen,8.5
identical,8.5
significantly,8.5
differ,8.5
occurs,8.5
give,8.5
recombinant,8.5
chromatin,8.5
permit,8.5
formation,7.5
rate,7.5
yeast,7.5
locus,7.5
link,7.5
mean,7.5
reduction,7.5
kb,7.5
eukaryotic,7.5
time,7.5
recent,7.5
ligand,7.5
transformation,7.5
contain,7.5
blot,7.5
variant,7.5
design,7.5
regard,7.5
flanking,7.5
amplify,7.5
relation,7.5
protein,6.5
nematode,6.5
system,6.5
structure,6.5
response,6.5
span,6.5
analyze,6.5
enhance,6.5
addition,6.5
head,6.5
largely,6.5
respect,6.5
loop,6.5
rich,6.5
conclude,6.5
strand,6.5
phage,6.5
conserve,5.5
know,5.5
large,5.5
distinct,5.5
characterize,5.5
homologous,5.5
share,5.5
establish,5.5
unique,5.5
additional,5.5
abnormal,5.5
copy,5.5
strong,5.5
survival,5.5
iii,5.5
rapidly,5.5
half,5.5
precise,5.5
progress,5.5
enable,5.5
comparable,5.5
availability,5.5
metaphase,5.5
template,5.5
oligonucleotide,5.5
nckx,5.5
sequence,4.5
suggest,4.5
study,4.5
form,4.5
phenotype,4.5
level,4.5
essential,4.5
observe,4.5
transcription,4.5
lead,4.5
target,4.5
relate,4.5
difference,4.5
biological,4.5
characteristic,4.5
allow,4.5
significant,4.5
feature,4.5
transcriptional,4.5
production,4.5
lethal,4.5
specifically,4.5
electron,4.5
lethality,4.5
limit,4.5
double,4.5
discuss,4.5
yield,4.5
entire,4.5
primarily,4.5
12,4.5
combination,4.5
estimate,4.5
make,4.5
complement,4.5
secondary,4.5
induces,4.5
constitute,4.5
stimulate,4.5
exclusively,4.5
18,4.5
interval,4.5
spontaneous,4.5
retain,4.5
band,4.5
homeodomain,4.5
especially,4.5
procedure,4.5
inject,4.5
take,4.5
toxin,4.5
inhibits,4.5
unlike,4.5
elucidate,4.5
researcher,4.5
detection,4.5
bergerac,4.5
peak,4.5
counterpart,4.5
digestion,4.5
northern,4.5
inducible,4.5
occurrence,4.5
bond,4.5
enhances,4.5
clock,4.5
kilobases,4.5
digest,4.5
lumbricoides,4.5
redundancy,4.5
version,4.5
chromosome,3.5
embryo,3.5
specie,3.5
element,3.5
member,3.5
exhibit,3.5
position,3.5
induce,3.5
somatic,3.5
cycle,3.5
10,3.5
egg,3.5
likely,3.5
assay,3.5
identity,3.5
embryogenesis,3.5
property,3.5
mouse,3.5
absence,3.5
diverse,3.5
plant,3.5
maintain,3.5
specificity,3.5
100,3.5
respond,3.5
confirm,3.5
multicellular,3.5
evolutionarily,3.5
comparison,3.5
initiate,3.5
specialize,3.5
strategy,3.5
living,3.5
unusual,3.5
portion,3.5
view,3.5
overlap,3.5
particle,3.5
introduce,3.5
disruption,3.5
name,3.5
bias,3.5
correspond,3.5
hatch,3.5
notch,3.5
inactivate,3.5
mixture,3.5
70,3.5
constitutively,3.5
bound,3.5
ten,3.5
employ,3.5
box,3.5
attempt,3.5
effort,3.5
integrin,3.5
manipulation,3.5
chromosomes,3.5
distantly,3.5
immunofluorescence,3.5
secretory,3.5
28,3.5
collection,3.5
construction,3.5
unidentified,3.5
mating,3.5
amenable,3.5
interpretation,3.5
minimum,3.5
chapter,3.5
compete,3.5
exploit,3.5
attention,3.5
replicate,3.5
dispensable,3.5
generating,3.5
southern,3.5
condensation,3.5
practical,3.5
ryanodine,3.5
accurate,3.5
54,3.5
score,3.5
sucrose,3.5
universal,3.5
ground,3.5
nadh,3.5
prize,3.5
gene,2.5
mutant,2.5
function,2.5
activity,2.5
signal,2.5
region,2.5
involve,2.5
genome,2.5
affect,2.5
site,2.5
embryonic,2.5
vertebrate,2.5
sex,2.5
splice,2.5
data,2.5
event,2.5
complete,2.5
degree,2.5
structural,2.5
examine,2.5
neuronal,2.5
oocyte,2.5
call,2.5
touch,2.5
approximately,2.5
basis,2.5
influence,2.5
simple,2.5
promote,2.5
genetically,2.5
critical,2.5
cluster,2.5
sensitivity,2.5
extract,2.5
investigate,2.5
sensitive,2.5
upstream,2.5
correlate,2.5
experimental,2.5
tail,2.5
ion,2.5
codon,2.5
rapid,2.5
depend,2.5
release,2.5
primary,2.5
subset,2.5
light,2.5
understand,2.5
database,2.5
homozygous,2.5
maintenance,2.5
escherichia,2.5
facilitate,2.5
nature,2.5
decision,2.5
live,2.5
series,2.5
11,2.5
contraction,2.5
isolation,2.5
intestine,2.5
fraction,2.5
15,2.5
known,2.5
neurotransmitter,2.5
arise,2.5
search,2.5
importance,2.5
problem,2.5
remove,2.5
composition,2.5
xenopus,2.5
differential,2.5
reverse,2.5
start,2.5
possibility,2.5
consensus,2.5
basal,2.5
profile,2.5
maturation,2.5
mitochondrion,2.5
transfer,2.5
designate,2.5
rise,2.5
organize,2.5
poorly,2.5
environment,2.5
flank,2.5
reversal,2.5
transmission,2.5
integrate,2.5
greatly,2.5
discover,2.5
efficient,2.5
complementation,2.5
