genome,799.5
sequence,513.5
data,397.5
complete,238.5
method,212.5
database,158.5
information,135.5
project,122.5
functional,114.5
predict,105.5
develop,101.5
analysis,88.5
search,85.5
organism,73.5
base,70.5
genomic,63.5
obtain,54.5
alignment,46.5
tag,42.5
elegans,41.5
tool,41.5
analyze,39.5
multicellular,36.5
physical,35.5
saccharomyces,33.5
sequencing,33.5
allow,31.5
mb,31.5
strategy,30.5
caenorhabditis,27.5
present,26.5
entire,26.5
acedb,26.5
open,25.5
proteome,25.5
approach,24.5
make,24.5
create,23.5
arabidopsis,23.5
target,22.5
represent,21.5
library,21.5
include,17.5
est,17.5
community,17.5
identification,16.5
cosmid,14.5
image,14.5
genomics,14.5
term,13.5
thaliana,13.5
rnase,13.5
single,12.5
large,12.5
previously,12.5
distribution,12.5
begin,12.5
cerevisiae,12.5
couple,12.5
improve,12.5
resolution,12.5
comprehensive,12.5
transport,11.5
perform,11.5
30,11.5
previous,11.5
expect,11.5
http,11.5
biological,10.5
establish,10.5
diverse,10.5
depend,10.5
variable,10.5
mapping,10.5
take,10.5
study,9.5
find,9.5
occur,9.5
set,9.5
link,9.5
laboratory,9.5
move,9.5
close,9.5
resource,9.5
access,9.5
nematode,8.5
human,8.5
characterize,8.5
structural,8.5
remain,8.5
basis,8.5
eukaryotic,8.5
need,8.5
isolation,8.5
phenotypic,8.5
prior,8.5
assign,8.5
reference,8.5
identify,7.5
yeast,7.5
10,7.5
significant,7.5
cluster,7.5
coordinate,7.5
possess,7.5
random,7.5
match,7.5
fall,7.5
systematic,7.5
specific,6.5
complex,6.5
50,6.5
metazoan,6.5
spatial,6.5
mature,6.5
reflect,6.5
apply,6.5
detail,6.5
fully,6.5
22,6.5
address,6.5
effort,6.5
mix,6.5
manipulation,6.5
example,6.5
literature,6.5
article,6.5
annotation,6.5
process,5.5
essential,5.5
drosophila,5.5
position,5.5
nuclear,5.5
relate,5.5
molecule,5.5
variety,5.5
motif,5.5
production,5.5
promote,5.5
derive,5.5
enhance,5.5
recently,5.5
primary,5.5
confirm,5.5
observation,5.5
comparison,5.5
review,5.5
wide,5.5
variant,5.5
constant,5.5
fast,5.5
enable,5.5
energy,5.5
majority,5.5
comparable,5.5
ancient,5.5
requires,5.5
limited,5.5
construction,5.5
uncharacterized,5.5
successfully,5.5
1998,5.5
draw,5.5
user,5.5
mutation,4.5
dna,4.5
form,4.5
bind,4.5
map,4.5
tissue,4.5
compare,4.5
individual,4.5
indicate,4.5
property,4.5
homology,4.5
locate,4.5
contribute,4.5
maintain,4.5
occurs,4.5
research,4.5
chemical,4.5
inhibition,4.5
network,4.5
resemble,4.5
known,4.5
initial,4.5
manner,4.5
serve,4.5
repress,4.5
achieve,4.5
mutate,4.5
gap,4.5
eukaryote,4.5
existence,4.5
intrinsic,4.5
exchange,4.5
hour,4.5
fruit,4.5
elucidate,4.5
outer,4.5
tract,4.5
mainly,4.5
studying,4.5
strand,4.5
surprisingly,4.5
quality,4.5
kd,4.5
experimentally,4.5
quickly,4.5
error,4.5
pseudogenes,4.5
annotate,4.5
cell,3.5
require,3.5
domain,3.5
molecular,3.5
high,3.5
number,3.5
demonstrate,3.5
observe,3.5
know,3.5
transcription,3.5
define,3.5
division,3.5
locus,3.5
likely,3.5
common,3.5
share,3.5
alter,3.5
cytoplasmic,3.5
gonad,3.5
aspect,3.5
directly,3.5
organization,3.5
separate,3.5
basic,3.5
homologues,3.5
ascaris,3.5
hypothesis,3.5
think,3.5
ratio,3.5
kda,3.5
layer,3.5
secondary,3.5
profile,3.5
contrast,3.5
participate,3.5
imply,3.5
account,3.5
structurally,3.5
introduce,3.5
stable,3.5
standard,3.5
application,3.5
shown,3.5
implication,3.5
bound,3.5
zone,3.5
extensively,3.5
significance,3.5
identifying,3.5
parent,3.5
conclude,3.5
commonly,3.5
measurement,3.5
criterion,3.5
choose,3.5
rely,3.5
protocol,3.5
completion,3.5
depletion,3.5
translate,3.5
tractable,3.5
date,3.5
fashion,3.5
follow,3.5
aim,3.5
arrange,3.5
reduces,3.5
interesting,3.5
framework,3.5
confers,3.5
determines,3.5
successful,3.5
originate,3.5
reconstruct,3.5
thousand,3.5
route,3.5
49,3.5
public,3.5
contributes,3.5
extrinsic,3.5
query,3.5
microarray,3.5
96,3.5
pulsation,3.5
stepwise,3.5
protein,2.5
activity,2.5
worm,2.5
model,2.5
increase,2.5
specie,2.5
embryonic,2.5
component,2.5
reveal,2.5
important,2.5
exhibit,2.5
mediate,2.5
reduce,2.5
somatic,2.5
activate,2.5
inhibit,2.5
degree,2.5
screen,2.5
homologous,2.5
display,2.5
interact,2.5
late,2.5
cleavage,2.5
vulva,2.5
block,2.5
influence,2.5
significantly,2.5
disrupt,2.5
propose,2.5
transmembrane,2.5
plant,2.5
gut,2.5
coli,2.5
tyrosine,2.5
experimental,2.5
technique,2.5
relationship,2.5
kb,2.5
rapid,2.5
bacteria,2.5
current,2.5
deficiency,2.5
meiosis,2.5
strongly,2.5
requirement,2.5
linkage,2.5
polymerase,2.5
cod,2.5
phase,2.5
evolutionarily,2.5
amount,2.5
completely,2.5
sister,2.5
extensive,2.5
11,2.5
chromatin,2.5
15,2.5
mass,2.5
compose,2.5
widely,2.5
silence,2.5
generally,2.5
raise,2.5
capable,2.5
inactivation,2.5
candidate,2.5
help,2.5
mm,2.5
distinguish,2.5
processing,2.5
start,2.5
complement,2.5
initiation,2.5
transition,2.5
belong,2.5
homeobox,2.5
paper,2.5
newly,2.5
drive,2.5
fluorescence,2.5
fundamental,2.5
shift,2.5
phenomenon,2.5
tandem,2.5
24,2.5
14,2.5
name,2.5
utilize,2.5
juvenile,2.5
context,2.5
choice,2.5
lose,2.5
anthelmintic,2.5
fact,2.5
design,2.5
regard,2.5
spectrum,2.5
onset,2.5
patterning,2.5
severely,2.5
ten,2.5
alleles,2.5
record,2.5
m,2.5
specifies,2.5
accord,2.5
isolates,2.5
stop,2.5
exogenous,2.5
cancer,2.5
effectively,2.5
45,2.5
immunoglobulin,2.5
quantity,2.5
32,2.5
atpase,2.5
trp,2.5
nr,2.5
web,2.5
align,2.5
representative,2.5
few,2.5
excess,2.5
collection,2.5
inducible,2.5
special,2.5
reversible,2.5
respective,2.5
goal,2.5
mediates,2.5
helminth,2.5
copper,2.5
bovine,2.5
concert,2.5
template,2.5
paralysis,2.5
resolve,2.5
interpretation,2.5
operate,2.5
sulston,2.5
strike,2.5
polyadenylation,2.5
considerably,2.5
postulate,2.5
cells,2.5
neuropeptides,2.5
dnase,2.5
indicator,2.5
digest,2.5
fill,2.5
scientific,2.5
metabolite,2.5
list,2.5
continuously,2.5
stock,2.5
particulate,2.5
bridge,2.5
ask,2.5
robust,2.5
unc,2.5
speculate,2.5
heart,2.5
54,2.5
mutagenized,2.5
transparent,2.5
000,2.5
diversification,2.5
proximity,2.5
34,2.5
exclude,2.5
indication,2.5
fungus,2.5
soon,2.5
efficacy,2.5
embryonically,2.5
implement,2.5
reorganization,2.5
belongs,2.5
pathogenic,2.5
unclear,2.5
solely,2.5
senescent,2.5
spontaneously,2.5
meloidogyne,2.5
dendrite,2.5
79,2.5
capability,2.5
providing,2.5
isolating,2.5
centre,2.5
1999,2.5
barrier,2.5
a2,2.5
summary,2.5
accuracy,2.5
resist,2.5
immunostaining,2.5
110,2.5
express,1.5
result,1.5
animal,1.5
structure,1.5
conserve,1.5
pattern,1.5
phenotype,1.5
early,1.5
death,1.5
provide,1.5
hermaphrodite,1.5
product,1.5
cellular,1.5
lead,1.5
subunit,1.5
play,1.5
vertebrate,1.5
induce,1.5
low,1.5
evidence,1.5
sperm,1.5
potential,1.5
presence,1.5
detect,1.5
tc1,1.5
intron,1.5
movement,1.5
examine,1.5
neuronal,1.5
report,1.5
axon,1.5
oocyte,1.5
briggsae,1.5
actin,1.5
localization,1.5
pair,1.5
assay,1.5
assembly,1.5
regulator,1.5
surface,1.5
homolog,1.5
additional,1.5
construct,1.5
intracellular,1.5
suppressor,1.5
epithelial,1.5
absence,1.5
change,1.5
simple,1.5
null,1.5
polarity,1.5
synthesis,1.5
critical,1.5
sensitivity,1.5
copy,1.5
melanogaster,1.5
closely,1.5
intestinal,1.5
anterior,1.5
mean,1.5
exon,1.5
asymmetric,1.5
epidermal,1.5
homologs,1.5
sufficient,1.5
total,1.5
order,1.5
survival,1.5
mitochondrial,1.5
accumulation,1.5
biology,1.5
exposure,1.5
measure,1.5
toxicity,1.5
parasitic,1.5
dominant,1.5
reveals,1.5
accumulate,1.5
conservation,1.5
period,1.5
apparent,1.5
microscopy,1.5
addition,1.5
subset,1.5
discuss,1.5
gonadal,1.5
consist,1.5
phosphatase,1.5
probe,1.5
insect,1.5
focus,1.5
case,1.5
calcium,1.5
metal,1.5
severe,1.5
free,1.5
escherichia,1.5
facilitate,1.5
nature,1.5
hybridization,1.5
explain,1.5
estimate,1.5
series,1.5
ray,1.5
label,1.5
translation,1.5
distribute,1.5
25,1.5
neurotransmitter,1.5
organ,1.5
arise,1.5
coding,1.5
day,1.5
feed,1.5
negatively,1.5
differentiate,1.5
synthesize,1.5
metabolism,1.5
subject,1.5
modification,1.5
intercellular,1.5
kill,1.5
fat,1.5
natural,1.5
reverse,1.5
living,1.5
reading,1.5
left,1.5
rat,1.5
ectopic,1.5
repression,1.5
numerous,1.5
portion,1.5
respect,1.5
mortality,1.5
axonal,1.5
l1,1.5
posse,1.5
overlap,1.5
transfer,1.5
expose,1.5
advantage,1.5
exclusively,1.5
splicing,1.5
laser,1.5
ortholog,1.5
rearrangement,1.5
poorly,1.5
guide,1.5
resistant,1.5
discovery,1.5
environment,1.5
clear,1.5
toxic,1.5
oogenesis,1.5
field,1.5
disruption,1.5
comprise,1.5
area,1.5
embryos,1.5
possibly,1.5
depends,1.5
integrate,1.5
greatly,1.5
retain,1.5
gradient,1.5
motility,1.5
interest,1.5
sit,1.5
delay,1.5
mechanical,1.5
regulating,1.5
recover,1.5
section,1.5
especially,1.5
