spindle,348.5
division,320.5
nuclear,310.5
microtubule,297.5
embryo,281.5
polarity,227.5
require,225.5
cell,210.5
mitotic,191.5
asymmetric,173.5
localization,167.5
cleavage,158.5
segregation,152.5
centrosome,143.5
localize,127.5
position,123.5
cytoplasmic,114.5
cytokinesis,111.5
nucleus,109.5
par,101.5
mitosis,96.5
asymmetry,94.5
orientation,93.5
axis,86.5
sister,83.5
daughter,79.5
posterior,76.5
cycle,71.5
assembly,65.5
force,65.5
envelope,60.5
cortical,58.5
remain,57.5
cortex,54.5
proper,53.5
divide,53.5
anterior,52.5
meiosis,52.5
pole,51.5
cytoplasm,50.5
establishment,50.5
zygote,46.5
mt,46.5
rotation,45.5
distribution,44.5
polarize,42.5
asymmetrically,42.5
kinetochore,42.5
formation,41.5
furrow,41.5
anaphase,41.5
cytoskeleton,40.5
fail,39.5
metaphase,33.5
meiotic,32.5
central,31.5
separation,31.5
depletion,30.5
dynamic,29.5
distribute,28.5
chromatid,28.5
accumulate,27.5
disrupt,26.5
subsequent,26.5
embryos,26.5
orient,25.5
unequal,25.5
pronucleus,25.5
movement,23.5
failure,23.5
dynein,23.5
aster,23.5
step,21.5
flow,21.5
microfilaments,21.5
mf,20.5
deplete,19.5
centrosomal,19.5
determinant,18.5
ran,17.5
establish,16.5
centromere,16.5
complex,15.5
correlate,15.5
polar,15.5
poorly,14.5
polarization,14.5
cohesion,14.5
produce,13.5
loss,13.5
dependent,13.5
finding,13.5
spatial,13.5
gamma,13.5
pronuclear,13.5
midzone,13.5
show,12.5
regulator,12.5
granule,12.5
depends,12.5
maternally,12.5
event,11.5
generation,11.5
organization,11.5
phase,11.5
case,11.5
background,11.5
periphery,11.5
interphase,11.5
astral,11.5
result,10.5
embryonic,10.5
chromatin,10.5
em,10.5
disruption,10.5
segregate,10.5
ax,10.5
conclusion,10.5
midbody,10.5
pseudocleavage,10.5
protein,9.5
component,9.5
call,9.5
aspect,9.5
point,9.5
initial,9.5
correct,9.5
place,9.5
concentrate,9.5
positioning,9.5
galpha,9.5
bipolar,9.5
partitioning,9.5
cohesin,9.5
cdc42,9.5
lead,8.5
achieve,8.5
participate,8.5
organize,8.5
typical,8.5
run,8.5
plane,8.5
microfilament,8.5
essential,7.5
observe,7.5
late,7.5
feature,7.5
occurs,7.5
depend,7.5
observation,7.5
move,7.5
attach,7.5
conclude,7.5
development,6.5
distinct,6.5
pair,6.5
downstream,6.5
fragment,6.5
short,6.5
previous,6.5
center,6.5
fertilization,6.5
bundle,6.5
ensure,6.5
apparatus,6.5
replicate,6.5
disjunction,6.5
pull,6.5
fails,6.5
npc,6.5
protofilaments,6.5
appear,5.5
rnai,5.5
vivo,5.5
duplication,5.5
inactivation,5.5
remove,5.5
unusual,5.5
fundamental,5.5
side,5.5
enrich,5.5
recruit,5.5
properly,5.5
perturb,5.5
condensation,5.5
bridge,5.5
u2af,5.5
reorganization,5.5
conserve,4.5
amino,4.5
play,4.5
generate,4.5
fusion,4.5
support,4.5
alter,4.5
undergo,4.5
terminal,4.5
discuss,4.5
live,4.5
rise,4.5
content,4.5
poly,4.5
accompany,4.5
domains,4.5
proportion,4.5
ap,4.5
surprisingly,4.5
eggshell,4.5
reconstruction,4.5
subunits,4.5
unaffected,4.5
partition,4.5
ql,4.5
speculate,4.5
shortly,4.5
nucleation,4.5
centromeric,4.5
caenorhabditis,3.5
nematode,3.5
suggest,3.5
include,3.5
mechanism,3.5
early,3.5
defect,3.5
present,3.5
transcription,3.5
exhibit,3.5
reduce,3.5
multiple,3.5
repeat,3.5
germline,3.5
activate,3.5
end,3.5
understanding,3.5
approximately,3.5
simple,3.5
analyze,3.5
diverse,3.5
contribute,3.5
key,3.5
transmembrane,3.5
homologs,3.5
reduction,3.5
relationship,3.5
partially,3.5
time,3.5
see,3.5
shape,3.5
vary,3.5
prove,3.5
differential,3.5
stimulate,3.5
homeobox,3.5
zinc,3.5
name,3.5
intact,3.5
intrinsic,3.5
aberrant,3.5
resource,3.5
analyse,3.5
opposite,3.5
analogous,3.5
reach,3.5
widespread,3.5
staining,3.5
researcher,3.5
accord,3.5
expand,3.5
prevents,3.5
mother,3.5
volume,3.5
reproducible,3.5
crystal,3.5
chromosomes,3.5
strand,3.5
remarkably,3.5
align,3.5
example,3.5
hydrolysis,3.5
capture,3.5
promise,3.5
work,3.5
aurora,3.5
try,3.5
synchronous,3.5
dynamin,3.5
ectopically,3.5
encode,2.5
express,2.5
animal,2.5
neuron,2.5
worm,2.5
chromosome,2.5
level,2.5
organism,2.5
affect,2.5
specie,2.5
interaction,2.5
element,2.5
group,2.5
tissue,2.5
low,2.5
biological,2.5
ii,2.5
part,2.5
activation,2.5
egg,2.5
active,2.5
allow,2.5
condition,2.5
block,2.5
rescue,2.5
abnormal,2.5
null,2.5
cluster,2.5
sensitive,2.5
coli,2.5
apoptosis,2.5
20,2.5
mitochondrial,2.5
bacteria,2.5
chemosensory,2.5
perform,2.5
microscopy,2.5
respond,2.5
iii,2.5
cue,2.5
linkage,2.5
consist,2.5
focus,2.5
hypodermis,2.5
completely,2.5
phosphorylation,2.5
label,2.5
mass,2.5
neurotransmitter,2.5
trigger,2.5
tip,2.5
array,2.5
serve,2.5
importance,2.5
zygotic,2.5
problem,2.5
developmentally,2.5
essentially,2.5
turn,2.5
machinery,2.5
parasite,2.5
modification,2.5
fat,2.5
natural,2.5
rat,2.5
transporter,2.5
profile,2.5
13,2.5
cilium,2.5
paper,2.5
imply,2.5
create,2.5
rearrangement,2.5
predominantly,2.5
fully,2.5
parameter,2.5
60,2.5
regulating,2.5
direction,2.5
overexpression,2.5
proteins,2.5
viability,2.5
linear,2.5
fact,2.5
fruit,2.5
govern,2.5
sense,2.5
address,2.5
extra,2.5
suitable,2.5
character,2.5
secretion,2.5
dramatic,2.5
efficiency,2.5
physically,2.5
fix,2.5
requires,2.5
assume,2.5
disorder,2.5
involvement,2.5
round,2.5
pi,2.5
resolution,2.5
blast,2.5
cancer,2.5
heterotrimeric,2.5
degrade,2.5
completion,2.5
proximal,2.5
phylum,2.5
esterase,2.5
p2,2.5
transfected,2.5
maximal,2.5
haploid,2.5
miss,2.5
sequential,2.5
precede,2.5
comprises,2.5
amine,2.5
execute,2.5
concept,2.5
percentage,2.5
successful,2.5
kind,2.5
elongate,2.5
agreement,2.5
list,2.5
displacement,2.5
plan,2.5
pc,2.5
microbeam,2.5
tight,2.5
moderate,2.5
centriole,2.5
alters,2.5
proximity,2.5
pronounce,2.5
exclude,2.5
incorporation,2.5
embryonically,2.5
foreign,2.5
remodeling,2.5
thuringiensis,2.5
microm,2.5
dimorphism,2.5
hamster,2.5
contributes,2.5
undertake,2.5
localizes,2.5
p12,2.5
lower,2.5
nonmuscle,2.5
mislocalized,2.5
1997,2.5
breakdown,2.5
accuracy,2.5
sever,2.5
coincident,2.5
colocalized,2.5
gene,1.5
expression,1.5
genetic,1.5
