find,554.5
caenorhabditis,454.5
elegans,369.5
group,367.5
present,70.5
form,68.5
absence,63.5
contrast,49.5
produce,44.5
identity,32.5
cellular,23.5
point,23.5
cyclin,23.5
determine,22.5
examine,22.5
hsp90,20.5
similar,19.5
analysis,17.5
position,17.5
involve,16.5
regulation,16.5
complete,16.5
metazoan,16.5
gene,15.5
suggest,14.5
reveal,14.5
give,14.5
report,13.5
interact,13.5
partial,13.5
likely,12.5
conserve,11.5
organism,11.5
base,11.5
end,11.5
late,11.5
degradation,11.5
manner,11.5
roundworm,11.5
express,10.5
specific,10.5
normal,10.5
focus,10.5
great,10.5
14,10.5
ten,10.5
require,9.5
growth,9.5
vertebrate,9.5
analyze,9.5
light,9.5
inhibitory,9.5
correct,9.5
origin,9.5
sequence,8.5
product,8.5
presence,8.5
identical,8.5
reveals,8.5
accumulate,8.5
half,8.5
view,8.5
nm,8.5
initially,8.5
function,7.5
molecule,7.5
cytoplasmic,7.5
mouse,7.5
derive,7.5
intestinal,7.5
homologs,7.5
terminal,7.5
temporal,7.5
physical,7.5
apparent,7.5
amount,7.5
explain,7.5
differentiate,7.5
profile,7.5
sodium,7.5
22,7.5
minor,7.5
date,7.5
hierarchy,7.5
conclusion,7.5
jnk,7.5
show,6.5
identify,6.5
role,6.5
component,6.5
observe,6.5
lead,6.5
potential,6.5
direct,6.5
degree,6.5
homologous,6.5
characteristic,6.5
wild,6.5
transgenic,6.5
cluster,6.5
inhibitor,6.5
recently,6.5
addition,6.5
strongly,6.5
escherichia,6.5
distribute,6.5
fully,6.5
signalling,6.5
accompany,6.5
atp,6.5
continuous,6.5
random,6.5
ethyl,6.5
examination,6.5
expression,5.5
activity,5.5
early,5.5
site,5.5
single,5.5
induce,5.5
highly,5.5
evidence,5.5
putative,5.5
indicate,5.5
10,5.5
allow,5.5
significant,5.5
unique,5.5
link,5.5
alternative,5.5
time,5.5
morphology,5.5
period,5.5
spatial,5.5
extension,5.5
trigger,5.5
day,5.5
consequence,5.5
prove,5.5
developmentally,5.5
synthesize,5.5
candidate,5.5
distinguish,5.5
branch,5.5
continue,5.5
survive,5.5
90,5.5
tract,5.5
mainly,5.5
gf,5.5
glycoprotein,5.5
reductase,5.5
filarial,5.5
hairpin,5.5
animal,4.5
signal,4.5
phenotype,4.5
body,4.5
relate,4.5
appear,4.5
size,4.5
decrease,4.5
establish,4.5
distribution,4.5
understanding,4.5
identification,4.5
block,4.5
influence,4.5
change,4.5
aspect,4.5
relative,4.5
mean,4.5
ion,4.5
enhance,4.5
differ,4.5
describe,4.5
kb,4.5
depend,4.5
primarily,4.5
hybridization,4.5
combination,4.5
chromatin,4.5
transformation,4.5
resemble,4.5
16,4.5
material,4.5
selective,4.5
paper,4.5
predominantly,4.5
stability,4.5
chemotaxis,4.5
direction,4.5
shown,4.5
entry,4.5
slightly,4.5
match,4.5
anatomy,4.5
19,4.5
dramatically,4.5
infer,4.5
proteolytic,4.5
multigene,4.5
surprisingly,4.5
focal,4.5
unaffected,4.5
33,4.5
algorithm,4.5
plaque,4.5
anaerobic,4.5
neurite,4.5
skr,4.5
include,3.5
structure,3.5
effect,3.5
act,3.5
embryonic,3.5
male,3.5
germ,3.5
characterize,3.5
chain,3.5
obtain,3.5
antibody,3.5
short,3.5
correlate,3.5
specificity,3.5
organization,3.5
50,3.5
partially,3.5
dependent,3.5
separate,3.5
eukaryotic,3.5
basic,3.5
subset,3.5
granule,3.5
confirm,3.5
finding,3.5
mammal,3.5
able,3.5
12,3.5
endogenous,3.5
series,3.5
network,3.5
wide,3.5
dynamic,3.5
generally,3.5
specialize,3.5
serve,3.5
metabolism,3.5
intermediate,3.5
reflect,3.5
evolve,3.5
fertility,3.5
internal,3.5
respect,3.5
adhesion,3.5
belong,3.5
advantage,3.5
background,3.5
create,3.5
thin,3.5
17,3.5
failure,3.5
behaviour,3.5
mutagenesis,3.5
untranslated,3.5
associate,3.5
synapsis,3.5
connection,3.5
modify,3.5
progression,3.5
biosynthesis,3.5
mu,3.5
divergence,3.5
neuroblast,3.5
replace,3.5
constitutively,3.5
emerge,3.5
unlike,3.5
trait,3.5
balance,3.5
despite,3.5
widespread,3.5
dramatic,3.5
unable,3.5
coil,3.5
expand,3.5
idea,3.5
protocol,3.5
remarkably,3.5
anatomical,3.5
plasticity,3.5
nutrient,3.5
genotype,3.5
bring,3.5
cleave,3.5
clock,3.5
storage,3.5
specify,3.5
successful,3.5
maintaining,3.5
urchin,3.5
striking,3.5
easy,3.5
conformation,3.5
carbonyl,3.5
comparing,3.5
preliminary,3.5
allelic,3.5
excitation,3.5
net,3.5
outcrossing,3.5
formaldehyde,3.5
550,3.5
vast,3.5
obtaining,3.5
inducer,3.5
protein,2.5
region,2.5
receptor,2.5
embryo,2.5
defect,2.5
isolate,2.5
distinct,2.5
generate,2.5
multiple,2.5
develop,2.5
somatic,2.5
test,2.5
program,2.5
lack,2.5
biological,2.5
line,2.5
screen,2.5
share,2.5
length,2.5
homolog,2.5
